Review Number,Review Text,Store
8,Wide range of goods. Affordable prices. Food very tasty.,Aldi
9,A bit smaller than other Aldi stores but you can find everything there at a cheap price.,Aldi
10,"This Aldi is in a great location as it's right in Dublin City Centre. This is handy when you are already out doing a bit of shopping or running errands in the city centre however that also means it's handy for everyone else so it usually is pretty busy at this location. The staff are lovely and even with the large amount of customers the wait time in queues is not that bad. The only thing I find annoying about this location is due to the heavy amount of traffic coming through here you will find many times deals on offer are sold out much quicker than most other locations. If you are just coming in for a normal shop though and not looking for a specific item on offer this place is perfect. Although again, you might want to avoid peak times like 5-6PM as they do get very busy and the store doesn't have enough time to restock with the large amount of people coming through so the shelves can look a bit empty during these times due to the massive influx of customers. Great shop overall and I frequent here often.",Aldi
11,Good supermarket prices all do dear competitive compared to the test,Aldi
12,"Great value and selection/stock. Friendly staff.
Got new food items and very Happy with value for money 💰
Will be back on a regular basis …",Aldi
13,"Unfortunately a small selection of beer & wine, and at much higher prices than the German Aldi stores I’m accustomed to. Otherwise clean with a good selection of food products.",Aldi
14,You can find things cheaper thannither supermarkets including Lidl,Aldi
15,It's great to shop in and the prices are alot cheaper than any other store and they have great brand I went to dunces cause I got a voucher for 20 euro it half ield my rugsack went to good owl aldi and the bag was full with chicken and mince and a whole lot for 19 87 what a difference in the shopping.,Aldi
16,New to area quite store range is good would love to see a bakery,Aldi
17,Very convenient market I love it!,Aldi
18,"Used to shop here every week but have changed to Lidl now.
Started finding micro plastics in my food, about a month ago inside a jar of pasta sauce and this week underneath the cheese in a pizza!! So food totally not safe! Everytime I go in also noticed food ls gone off too! Increased prices also.
The last time I went in a week ago floors all black streaked and sticky! So unhygienic.
Middle isle (half an isle should I say) is pathetic here and always full of garden stuff, who has a garden in middle of Dublin City Center 😂
The staff are ignorant and scream at customers, the security gaurd sits on his phone all day giving dirty looks to people. The place literally gives me anxiety.

Been delighted by Lidl so far, their app for discounts and their bakery is amazing! They deserve my money.
Goodbye Aldi! 👋",Aldi
19,"Love ALDI, I 100% prefer ALDI to Lidl, they have a much better range & I find there meat/chicken etc is way way better & unfortunately I find with Lidl the meat/chicken (fresh) even when in date it goes off before the use by date & smells, also if you buy veg/fruit from Lidl you 100% would have to use it the same day you buy it, where as ALDI it lasts for a few days, so yes ALDI all day long 👍👍",Aldi
20,"Best shop, low price for good stuff 👍polit staff. …",Aldi
21,This Aldi is rather small when compared to other Aldis but still offers cheap prices. The lines are rather small compared to Lidl down the street.,Aldi
22,"This porridge is the best I have ever tasted, I been eating porridge since 1971.",Aldi
23,"Jammy dodgers here are absolutely banging, only 75 cents!!! No joke. Lovely atmosphere as well. Great bangers in the background. Go here if you want some good munch.",Aldi
24,"Crowded all the time, not many deals and not many selections. What's in the magazine u might get half of the dealz. Small and not easy to understand the placement of the items even if u will go there weekly. Staff are nice and helpful.
But there are no reinforced measures to some clients during this period.",Aldi
25,It's a great supermarket with lots of fresh produce and everything else but at very low prices. It's my go to place while I'm here in Dublin.,Aldi
26,"Have been shopping here for almost 10 years now.  Most of the time it's a good experience.  The reason why I am dropping a star is because there about 3 female staff members that are rather cold and rude towards me when they are on till but I also notice they are nicer other customers.  Have been contemplating making a complaint but the rudeness is so subtle that it's hard to verbalize.

I find myself having to check who are the cashiers as I enter the store and if those specific people are on the till, I turn around and go to the other supermarkets because it is not worth the toxicity.",Aldi
27,"Best supermarket around: price conveniently low, and quality/variety of products high. Tesco claim same price, but not same quality as far as I saw. I'm not fond of bla bla bio/fresh places. I know Aldi from Switzerland: again, good.
Just a bit far for me, but that's my fault :)",Aldi
28,"Today I suffered a very unpleasant and unfair situation in this shop and I was helpless and without help from the workers.

What happened is that I was carrying a Penney's bag and a woman tried to grab it while I was putting my purchase on the checkout conveyor belt.

I just grabbed my bag when I realised this and went to the till to pay and put my things away, the woman came and started to berate me that the bag was hers, to which I corrected her and told her no, the bag was mine, she started to get snippy and tell me to show her what was inside, As I didn't want any trouble, I showed it to her, then she started to say that she had the receipt, I also showed it to her and she started to tell me that I had to prove that the receipt was mine, which I found intolerable as I didn't have to give any explanation to this woman.

I asked the cashier to call security up to 4 times and he did absolutely nothing about it, he didn’t call security, which was his obligation as a woman was harassing one of his customers, that is, me. Finally I left the shop and after 10 minutes I went back to make a complaint, a manager came out, I explained what happened and they confirmed that they had looked at the security cameras and they could see how I entered with my bag, I told her that I wanted to make a complaint because their obligation was to call security and more when a customer asks for it up to 4 times, they told me that I was right, that they apologised, but nobody let me make my complaint, in other words, they ignored me.

That is why I have been obliged to put this review here so that people know that if they suffer any unfair act in this shop they will be totally helpless and unprotected. It's a shame that they make us customers feel this way, I go every week to spend my money at Aldi, and I just hope they learn about this and that it doesn't happen again to anyone.",Aldi
29,I'm giving 4 stars because the staff are fantastic. Really friendly and very efficient crew in a busy and chaotic setting. Be vigilant on the street outside as it can be full of interesting characters,Aldi
30,decent prices for groceries,Aldi
31,The Dried chestnuts 🌰 is super tasty …,Aldi
32,Would recommend it's a good quick aldi to be in and out of staff are quick also,Aldi
33,"The security guy here really knows his job,  I seen him catching a shoplifter yesterday 8/5/23 around 12 pm , i was nearby when it happened and the way he did it was so professional.",Aldi
34,Cheap and cheerful. Love their salads and they have a pretty good range of low fat and sugar free goods. They need to give a bigger selection of skin care and make up in the the Parnell Street branch.,Aldi
35,Due to the small size they never seem to get larger Special Buys. It is worth searching for a worker person as they do keep stock in the back that you wouldn't realise they have.,Aldi
36,"Super!
I just love Aldi!
Wide range of everything what we need at home.
Good foods/meals... Super nice sweets... fresh vegetables, fruits... cold drinks... lots of ideas, meats, seasonings for cooking... cheap prices... helpful staff!
You must try and definetely come back!!!
Unfortunately we do not have Aldi around my home but we really need one 💕💖❤️💞",Aldi
